instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
econ6 F4 6 perturbation 0.18 0.07 0.07 0.02 0.07 18 232 4 417 46
katsuranh5 classical 0 static 0.06 0.00 0.00 0.01 0.04 13 168 5 31 18
econ6 classical 21 caboara-perry 0.67 0.46 0.23 0.03 0.14 8 122 9 49 22
econh4 classical 13 perturbation 0.06 0.05 0.04 0.00 0.00 8 34 5 14 6
cyclicnh7 F4 21 static 40.67 0.00 0.00 3.51 34.12 443 79897 19 8752 2517
econh5 F4 19 static 0.03 0.00 0.00 0.00 0.01 15 104 7 142 22
katsuranh5 classical 11 perturbation 0.21 0.15 0.13 0.01 0.04 13 168 5 31 18
katsuran5 F4 14 static 0.04 0.00 0.00 0.00 0.03 13 168 5 140 22
noon7 classical 22 static 226.83 0.00 0.00 8.68 217.39 495 71153 13 2892 2397
noon7 F4 1 static 298.49 0.00 0.00 6.35 289.15 495 71153 13 80906 3625
katsuranh7 classical 22 static 1.82 0.00 0.00 0.06 1.72 41 1923 7 169 128
fateman F4 10 caboara-perry 2.04 1.47 0.58 0.03 0.48 40 2056 17 680 65
cyclicnh6 classical 24 perturbation 1.23 0.57 0.49 0.04 0.57 34 1540 9 102 65
katsuranh7 F4 22 static 0.85 0.00 0.00 0.05 0.71 41 1923 7 1077 166
econ5 classical 8 perturbation 0.15 0.11 0.10 0.01 0.02 11 82 3 28 15
cyclicnh7 classical 15 static 500.98 0.00 0.00 5.10 494.70 443 79897 19 2199 1756
cyclicnh5 classical 22 perturbation 0.34 0.23 0.20 0.01 0.07 12 171 7 38 17
katsuranh4 classical 25 static 0.02 0.00 0.00 0.00 0.00 7 49 4 12 5
noon7 classical 12 perturbation NA NA NA NA NA NA NA NA NA NA
cyclicn6 classical 7 caboara-perry 12.34 4.14 2.30 0.72 7.28 19 360 48 406 274
katsuran7 classical 15 caboara-perry 4.33 1.41 0.53 0.29 2.54 43 2156 7 177 134
fatemanh F4 24 perturbation 0.40 0.15 0.13 0.01 0.20 27 1009 14 471 51
katsuranh5 F4 10 caboara-perry 0.49 0.43 0.19 0.01 0.03 13 169 5 155 21
katsuran5 F4 3 perturbation 0.14 0.07 0.07 0.01 0.04 13 168 5 219 49
katsuran6 F4 2 perturbation 0.32 0.09 0.08 0.02 0.17 22 528 6 537 123
cyclicn6 F4 23 static 0.87 0.00 0.00 0.22 0.53 45 1135 9 1272 351
noon7 F4 1 caboara-perry NA NA NA NA NA NA NA NA NA NA
katsuran6 F4 18 caboara-perry 1.13 0.95 0.40 0.02 0.13 21 518 6 375 62
katsuranh6 classical 27 perturbation 0.58 0.29 0.26 0.02 0.25 22 528 6 70 48
katsuran6 classical 12 static 0.27 0.00 0.00 0.02 0.24 22 528 6 70 48
econ4 F4 6 perturbation 0.06 0.04 0.04 0.00 0.00 7 29 2 35 7
cyclicnh4 F4 19 perturbation 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
cyclicn5 classical 4 caboara-perry 0.84 0.50 0.26 0.05 0.25 10 89 15 87 46
katsuran5 F4 5 caboara-perry 0.34 0.29 0.16 0.00 0.03 13 168 5 140 22
cyclicnh4 F4 29 perturbation 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
noon7 F4 4 caboara-perry NA NA NA NA NA NA NA NA NA NA
econh5 F4 5 perturbation 0.11 0.07 0.07 0.00 0.01 15 98 6 123 24
fateman classical 14 caboara-perry 2.47 1.84 1.15 0.04 0.55 43 1882 20 110 67
katsuranh5 F4 3 caboara-perry 0.47 0.41 0.17 0.01 0.03 13 169 5 155 21
noon7 classical 13 perturbation NA NA NA NA NA NA NA NA NA NA
katsuranh5 F4 13 caboara-perry 0.47 0.41 0.18 0.01 0.03 13 169 5 155 21
noon7 F4 3 caboara-perry NA NA NA NA NA NA NA NA NA NA
fateman F4 0 perturbation 0.31 0.10 0.09 0.01 0.18 27 1009 14 471 51
fatemanh classical 25 perturbation 0.46 0.25 0.23 0.01 0.17 27 1009 14 63 36
katsuranh4 F4 18 perturbation 0.08 0.06 0.06 0.00 0.01 7 49 4 44 6
cyclicnh5 classical 11 caboara-perry 0.57 0.47 0.18 0.02 0.06 21 296 12 49 28
econh5 F4 25 caboara-perry 0.51 0.44 0.19 0.01 0.04 20 153 10 288 40
katsuran7 F4 16 caboara-perry 4.99 1.19 0.51 0.21 3.45 41 2268 8 2677 164
noon7 classical 20 static 226.19 0.00 0.00 8.87 216.61 495 71153 13 2892 2397
econh7 classical 12 perturbation NA NA NA NA NA NA NA NA NA NA
cyclicn4 classical 5 caboara-perry 0.12 0.10 0.04 0.00 0.00 5 21 5 8 3
f633 classical 28 caboara-perry 1.90 1.08 0.36 0.12 0.64 31 914 8 148 110
econ6 F4 5 caboara-perry 1.10 0.80 0.31 0.08 0.18 7 104 14 931 48
katsuran5 F4 0 static 0.05 0.00 0.00 0.00 0.03 13 168 5 140 22
econ6 classical 6 static 0.13 0.00 0.00 0.01 0.10 18 232 4 61 41
cyclicn6 F4 11 static 0.87 0.00 0.00 0.22 0.53 45 1135 9 1272 351
cyclicn5 classical 20 static 0.25 0.00 0.00 0.03 0.20 20 232 8 113 75
f633 F4 4 perturbation 0.82 0.14 0.13 0.11 0.50 47 1022 4 2278 291
cyclicnh5 classical 24 caboara-perry 0.59 0.48 0.19 0.02 0.06 21 296 12 49 28
katsuranh7 classical 23 static 1.85 0.00 0.00 0.07 1.75 41 1923 7 169 128
katsuran5 F4 4 caboara-perry 0.34 0.29 0.16 0.00 0.03 13 168 5 140 22
cyclicn6 classical 20 static 4.69 0.00 0.00 0.25 4.38 45 1135 9 354 255
fateman F4 13 caboara-perry 1.96 1.41 0.53 0.03 0.47 40 2056 17 680 65
cyclicn4 classical 17 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
f633 F4 13 perturbation 1.37 0.14 0.12 0.11 1.05 47 1022 4 2278 291
cyclicn7 F4 5 caboara-perry 377.86 104.26 33.17 20.98 246.19 135 17053 37 50945 2794
cyclicn5 classical 12 static 0.24 0.00 0.00 0.03 0.19 20 232 8 113 75
fateman classical 28 perturbation 0.41 0.20 0.18 0.01 0.18 27 1009 14 63 36
fatemanh F4 7 static 0.20 0.00 0.00 0.01 0.16 27 1009 14 433 38
katsuranh5 F4 9 caboara-perry 0.44 0.39 0.16 0.01 0.03 13 169 5 155 21
econh6 F4 24 caboara-perry 1.42 1.29 0.38 0.03 0.07 29 381 7 384 81
cyclicnh5 classical 13 static 0.24 0.00 0.00 0.03 0.20 38 538 13 113 75
econh7 F4 11 static 0.40 0.00 0.00 0.06 0.30 51 1127 10 1185 171
econ4 F4 23 perturbation 0.05 0.04 0.04 0.00 0.00 7 29 2 35 7
f633h classical 17 perturbation 1.22 0.43 0.38 0.08 0.65 47 977 6 214 167
f633h F4 28 static 0.91 0.00 0.00 0.06 0.80 47 977 6 1776 182
cyclicnh5 classical 11 perturbation 0.30 0.20 0.18 0.01 0.07 12 171 7 38 17
cyclicnh6 F4 6 perturbation 0.40 0.08 0.07 0.02 0.25 34 1540 9 515 79
cyclicnh6 F4 1 static 0.82 0.00 0.00 0.17 0.53 99 3502 15 1344 386
katsuran4 classical 0 caboara-perry 0.13 0.11 0.05 0.00 0.01 7 55 4 12 5
econ6 classical 16 perturbation 0.31 0.18 0.17 0.01 0.10 18 232 4 61 41
econ6 F4 0 perturbation 0.16 0.06 0.06 0.02 0.06 18 232 4 417 46
econ7 F4 24 static 0.38 0.00 0.00 0.07 0.27 32 747 4 1133 129
katsuran6 F4 14 perturbation 0.29 0.08 0.07 0.02 0.16 22 528 6 537 123
fateman F4 5 static 0.19 0.00 0.00 0.01 0.16 27 1009 14 433 38
econh5 classical 13 caboara-perry 0.20 0.17 0.07 0.00 0.01 9 55 5 15 6
katsuranh5 classical 25 caboara-perry 0.66 0.56 0.24 0.02 0.06 14 197 5 34 20
noon7 F4 26 static 308.50 0.00 0.00 6.33 299.21 495 71153 13 80906 3625
econh7 F4 24 caboara-perry 8.00 5.37 1.73 0.18 2.31 79 2179 18 3449 320
katsuranh5 classical 9 caboara-perry 0.69 0.59 0.26 0.02 0.06 14 197 5 34 20
cyclicn7 F4 26 static 55.11 0.00 0.00 6.78 44.51 209 27185 12 11117 2891
econ7 F4 5 caboara-perry 2.15 1.21 0.45 0.17 0.70 22 617 10 2359 130
noon7 F4 9 static 314.02 0.00 0.00 6.38 304.68 495 71153 13 80906 3625
katsuranh5 F4 6 caboara-perry 0.47 0.41 0.17 0.01 0.03 13 169 5 155 21
econh4 classical 29 caboara-perry 0.14 0.12 0.05 0.00 0.00 5 21 4 6 1
cyclicnh6 F4 8 static 0.88 0.00 0.00 0.17 0.58 99 3502 15 1344 386
econh6 F4 24 perturbation 0.25 0.09 0.09 0.03 0.09 28 346 9 617 132
noon7 F4 14 caboara-perry NA NA NA NA NA NA NA NA NA NA
fateman classical 23 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
katsuran7 F4 10 caboara-perry 4.47 1.23 0.52 0.20 2.91 41 2268 8 2677 164
cyclicn4 classical 7 perturbation 0.05 0.04 0.03 0.00 0.00 7 30 6 12 5
noon7 classical 0 static 216.50 0.00 0.00 8.68 207.12 495 71153 13 2892 2397
katsuranh6 F4 3 perturbation 0.30 0.09 0.08 0.02 0.15 22 528 6 537 123
cyclicnh5 F4 17 perturbation 0.11 0.06 0.06 0.00 0.03 12 171 7 140 19
fatemanh classical 24 perturbation 0.46 0.25 0.23 0.01 0.17 27 1009 14 63 36
noon7 classical 0 caboara-perry 2819.90 31.37 22.18 39.37 2744.92 398 264267 19 3256 2553
cyclicn6 F4 5 perturbation 1.33 0.16 0.13 0.41 0.63 45 1135 9 1710 497
katsuranh4 classical 14 caboara-perry 0.27 0.25 0.10 0.00 0.01 8 58 4 15 7
econh4 classical 20 static 0.01 0.00 0.00 0.00 0.00 8 34 5 14 6
econh6 F4 21 perturbation 0.23 0.08 0.08 0.03 0.09 28 346 9 617 132
fatemanh classical 18 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
cyclicnh6 F4 14 perturbation 0.39 0.08 0.07 0.02 0.25 34 1540 9 515 79
fatemanh classical 29 perturbation 0.47 0.25 0.23 0.01 0.18 27 1009 14 63 36
cyclicn6 F4 19 caboara-perry 7.19 2.29 1.28 1.02 3.62 21 415 48 4892 440
fatemanh classical 27 perturbation 0.46 0.25 0.23 0.01 0.18 27 1009 14 63 36
fatemanh classical 25 static 0.21 0.00 0.00 0.01 0.18 27 1009 14 63 36
fatemanh F4 23 caboara-perry 1.28 1.07 0.45 0.01 0.18 22 1060 12 351 29
cyclicnh7 classical 12 caboara-perry 66.69 27.58 1.35 0.83 37.98 113 29371 13 429 316
fateman classical 0 perturbation 0.40 0.19 0.17 0.01 0.17 27 1009 14 63 36
f633h F4 26 static 0.49 0.00 0.00 0.06 0.38 47 977 6 1776 182
katsuranh5 classical 9 static 0.05 0.00 0.00 0.00 0.04 13 168 5 31 18
econ6 classical 18 static 0.12 0.00 0.00 0.01 0.09 18 232 4 61 41
cyclicnh4 F4 23 perturbation 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
econh7 F4 20 caboara-perry 7.68 5.13 1.59 0.18 2.24 79 2179 18 3449 320
cyclicn6 classical 24 static 4.33 0.00 0.00 0.23 4.05 45 1135 9 354 255
f633h F4 22 static 0.48 0.00 0.00 0.06 0.37 47 977 6 1776 182
f633h F4 21 static 0.48 0.00 0.00 0.06 0.37 47 977 6 1776 182
econ6 classical 14 static 0.12 0.00 0.00 0.01 0.09 18 232 4 61 41
cyclicn7 classical 22 perturbation 498.59 20.43 10.12 6.08 470.67 209 27185 12 2099 1625
katsuran5 F4 28 perturbation 0.13 0.07 0.06 0.01 0.04 13 168 5 219 49
f633h classical 6 static 0.75 0.00 0.00 0.08 0.64 47 977 6 214 167
katsuran6 F4 8 caboara-perry 1.08 0.90 0.37 0.02 0.12 21 518 6 375 62
econh5 F4 9 perturbation 0.10 0.07 0.06 0.00 0.01 15 98 6 123 24
cyclicn6 classical 29 static 4.39 0.00 0.00 0.23 4.11 45 1135 9 354 255
cyclicnh4 F4 12 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
econ6 F4 25 static 0.09 0.00 0.00 0.02 0.06 18 232 4 417 46
cyclicnh4 classical 12 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
econ7 classical 21 caboara-perry 1.75 0.91 0.35 0.13 0.66 22 553 6 111 71
katsuranh7 classical 28 caboara-perry 8.51 4.65 1.19 0.49 3.29 52 2600 7 231 179
katsuran4 F4 0 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
katsuran5 F4 19 static 0.04 0.00 0.00 0.00 0.02 13 168 5 140 22
katsuran7 F4 22 perturbation 1.04 0.09 0.08 0.08 0.77 41 1923 7 1346 293
katsuran4 F4 16 perturbation 0.06 0.05 0.04 0.00 0.00 7 49 4 44 6
econh6 classical 15 static 0.20 0.00 0.00 0.02 0.16 28 346 9 94 66
cyclicn5 classical 19 static 0.24 0.00 0.00 0.03 0.19 20 232 8 113 75
noon7 classical 7 static 221.12 0.00 0.00 8.68 211.73 495 71153 13 2892 2397
econ5 classical 12 caboara-perry 0.15 0.13 0.05 0.00 0.01 6 48 6 13 3
f633 classical 26 perturbation 1.14 0.38 0.34 0.09 0.63 47 1022 4 214 167
katsuran5 classical 26 perturbation 0.17 0.12 0.11 0.00 0.04 13 168 5 31 18
f633 classical 11 caboara-perry 1.81 1.02 0.32 0.12 0.62 31 914 8 148 110
katsuran4 classical 28 static 0.01 0.00 0.00 0.00 0.00 7 49 4 12 5
katsuranh4 classical 25 caboara-perry 0.27 0.25 0.10 0.00 0.01 8 58 4 15 7
fatemanh classical 11 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
noon7 classical 19 perturbation NA NA NA NA NA NA NA NA NA NA
f633 classical 24 perturbation 1.17 0.40 0.35 0.09 0.64 47 1022 4 214 167
econh4 classical 14 caboara-perry 0.13 0.11 0.04 0.00 0.00 5 21 4 6 1
econ5 F4 4 perturbation 0.09 0.05 0.05 0.01 0.02 11 82 3 162 33
katsuranh5 classical 13 static 0.05 0.00 0.00 0.00 0.04 13 168 5 31 18
f633 classical 23 static 0.74 0.00 0.00 0.08 0.63 47 1022 4 214 167
econ4 F4 9 caboara-perry 0.04 0.02 0.02 0.00 0.00 7 29 2 35 7
econ7 F4 27 perturbation 0.46 0.08 0.07 0.07 0.27 32 747 4 1133 129
econ5 classical 5 caboara-perry 0.15 0.13 0.05 0.00 0.01 6 48 6 13 3
katsuran5 F4 16 perturbation 0.12 0.06 0.06 0.01 0.04 13 168 5 219 49
cyclicnh4 F4 4 caboara-perry 0.10 0.09 0.03 0.00 0.00 7 29 8 38 6
cyclicnh4 classical 25 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
noon7 classical 5 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran6 F4 21 perturbation 0.29 0.08 0.07 0.02 0.16 22 528 6 537 123
econ4 classical 4 perturbation 0.05 0.03 0.03 0.00 0.00 7 29 2 13 6
f633h classical 15 caboara-perry 72.79 10.09 0.87 0.29 62.22 57 14827 10 296 239
noon7 F4 10 static 273.63 0.00 0.00 6.33 264.37 495 71153 13 80906 3625
cyclicnh5 classical 23 perturbation 0.29 0.20 0.18 0.01 0.06 12 171 7 38 17
econ7 classical 26 static 0.76 0.00 0.00 0.07 0.67 32 747 4 153 113
katsuranh4 F4 20 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
katsuranh4 F4 19 caboara-perry 0.15 0.13 0.05 0.00 0.01 9 65 5 66 9
fatemanh classical 0 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
econh7 classical 10 perturbation NA NA NA NA NA NA NA NA NA NA
fatemanh classical 9 caboara-perry 0.78 0.60 0.31 0.02 0.14 22 925 12 47 25
cyclicnh6 F4 13 perturbation 0.40 0.08 0.07 0.02 0.25 34 1540 9 515 79
econ4 F4 27 perturbation 0.05 0.04 0.04 0.00 0.00 7 29 2 35 7
katsuran7 classical 28 caboara-perry 3.98 1.27 0.43 0.28 2.37 43 2156 7 177 134
econh7 F4 6 perturbation 0.63 0.10 0.09 0.11 0.35 51 1127 10 1485 327
fateman F4 24 static 0.20 0.00 0.00 0.01 0.16 27 1009 14 433 38
butcher8 F4 23 perturbation 3.31 0.25 0.20 0.93 1.94 54 1796 4 2481 612
f633h F4 7 perturbation 0.70 0.17 0.14 0.07 0.40 47 977 6 2025 282
econ6 F4 27 perturbation 0.16 0.06 0.06 0.02 0.06 18 232 4 417 46
katsuran5 F4 9 perturbation 0.12 0.06 0.06 0.01 0.04 13 168 5 219 49
katsuran7 classical 21 static 1.88 0.00 0.00 0.06 1.78 41 1923 7 169 128
katsuranh6 classical 18 caboara-perry 2.81 2.10 0.69 0.06 0.61 24 634 6 77 53
econh4 F4 8 static 0.01 0.00 0.00 0.00 0.00 8 34 5 31 6
cyclicn5 classical 1 caboara-perry 0.79 0.47 0.23 0.05 0.24 10 89 15 87 46
econ6 classical 5 perturbation 0.31 0.18 0.17 0.01 0.09 18 232 4 61 41
fatemanh F4 23 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 433 38
f633h classical 29 caboara-perry 71.38 10.08 0.85 0.30 60.80 57 14827 10 296 239
cyclicn5 F4 29 static 0.11 0.00 0.00 0.03 0.06 20 232 8 364 87
katsuranh5 classical 23 caboara-perry 0.66 0.55 0.24 0.02 0.06 14 197 5 34 20
katsuran7 F4 3 static 1.37 0.00 0.00 0.05 1.25 41 1923 7 1077 166
econ4 F4 24 caboara-perry 0.04 0.02 0.02 0.00 0.00 7 29 2 35 7
butcher8 F4 2 perturbation 2.72 0.25 0.20 0.94 1.33 54 1796 4 2481 612
katsuran6 classical 18 caboara-perry 1.28 0.82 0.30 0.06 0.35 23 593 6 72 49
cyclicn5 classical 26 static 0.25 0.00 0.00 0.03 0.20 20 232 8 113 75
econh5 classical 0 caboara-perry 0.22 0.18 0.07 0.00 0.02 9 55 5 15 6
butcher8 classical 21 perturbation 15.29 1.94 1.52 0.84 12.34 44 1300 4 400 268
econh5 classical 6 perturbation 0.17 0.13 0.12 0.01 0.02 15 104 7 37 22
econh5 classical 4 static 0.04 0.00 0.00 0.01 0.02 15 104 7 37 22
econh5 classical 12 perturbation 0.17 0.12 0.12 0.01 0.02 15 104 7 37 22
cyclicn6 classical 12 static 4.68 0.00 0.00 0.24 4.38 45 1135 9 354 255
cyclicn5 classical 15 caboara-perry 0.78 0.46 0.23 0.05 0.24 10 89 15 87 46
econh4 classical 10 caboara-perry 0.13 0.11 0.04 0.00 0.00 5 21 4 6 1
cyclicnh5 classical 8 static 0.25 0.00 0.00 0.03 0.20 38 538 13 113 75
cyclicnh7 F4 15 perturbation 18.01 0.50 0.32 0.25 16.46 121 28595 12 3705 385
econh4 classical 22 caboara-perry 0.13 0.11 0.04 0.00 0.00 5 21 4 6 1
fatemanh classical 26 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
cyclicnh5 classical 27 static 0.24 0.00 0.00 0.03 0.19 38 538 13 113 75
katsuran5 classical 12 perturbation 0.17 0.12 0.11 0.00 0.04 13 168 5 31 18
katsuran6 F4 15 static 0.15 0.00 0.00 0.01 0.12 22 528 6 389 61
cyclicn5 classical 29 static 0.24 0.00 0.00 0.03 0.19 20 232 8 113 75
katsuranh5 classical 4 static 0.05 0.00 0.00 0.00 0.03 13 168 5 31 18
katsuranh7 classical 10 perturbation 2.66 0.70 0.60 0.07 1.83 41 1923 7 169 128
f633 F4 18 static 0.58 0.00 0.00 0.09 0.44 47 1022 4 2098 191
econ5 classical 25 perturbation 0.13 0.09 0.09 0.01 0.01 11 82 3 28 15
katsuranh6 classical 5 static 0.26 0.00 0.00 0.02 0.23 22 528 6 70 48
cyclicnh7 F4 27 caboara-perry 146.59 110.49 3.66 0.57 34.23 160 38330 15 5999 524
cyclicn6 classical 29 perturbation 5.41 0.86 0.72 0.24 4.22 45 1135 9 354 255
cyclicn5 F4 14 static 0.13 0.00 0.00 0.03 0.07 20 232 8 364 87
cyclicnh5 F4 18 static 0.10 0.00 0.00 0.02 0.06 38 538 13 350 89
cyclicn7 classical 10 static 468.43 0.00 0.00 5.95 461.50 209 27185 12 2099 1625
econh4 F4 20 caboara-perry 0.11 0.09 0.04 0.00 0.01 10 44 6 56 10
katsuran7 F4 27 caboara-perry 4.50 1.17 0.50 0.20 3.00 41 2268 8 2677 164
katsuran7 F4 27 perturbation 1.03 0.09 0.08 0.08 0.76 41 1923 7 1346 293
katsuranh4 classical 19 perturbation 0.07 0.05 0.05 0.00 0.00 7 49 4 12 5
econ7 classical 26 caboara-perry 1.82 0.90 0.34 0.13 0.74 22 553 6 111 71
katsuranh4 classical 23 perturbation 0.07 0.06 0.05 0.00 0.00 7 49 4 12 5
katsuran4 classical 25 static 0.02 0.00 0.00 0.00 0.00 7 49 4 12 5
katsuranh6 classical 16 perturbation 0.56 0.27 0.25 0.02 0.24 22 528 6 70 48
katsuranh5 classical 3 static 0.05 0.00 0.00 0.00 0.04 13 168 5 31 18
cyclicn6 classical 18 perturbation 5.43 0.86 0.72 0.24 4.24 45 1135 9 354 255
econh7 classical 0 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran5 F4 11 perturbation 0.12 0.06 0.06 0.01 0.04 13 168 5 219 49
econh6 F4 27 caboara-perry 1.42 1.28 0.38 0.03 0.07 29 381 7 384 81
katsuranh4 F4 18 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
cyclicnh4 classical 3 static 0.01 0.00 0.00 0.00 0.00 7 30 6 12 5
fatemanh F4 23 perturbation 0.36 0.13 0.12 0.01 0.19 27 1009 14 471 51
katsuranh6 classical 10 caboara-perry 2.55 2.12 0.70 0.05 0.35 24 634 6 77 53
cyclicn5 classical 2 perturbation 0.48 0.21 0.20 0.03 0.21 20 232 8 113 75
katsuranh7 F4 26 perturbation 1.89 0.11 0.10 0.08 1.60 41 1923 7 1346 293
fateman F4 29 caboara-perry 1.86 1.34 0.48 0.03 0.45 40 2056 17 680 65
cyclicnh6 classical 0 caboara-perry 2.91 1.43 0.59 0.11 1.31 48 2580 14 153 105
katsuran4 classical 23 caboara-perry 0.14 0.12 0.05 0.00 0.01 7 55 4 12 5
butcher8 F4 4 perturbation 2.79 0.26 0.21 0.96 1.37 54 1796 4 2481 612
katsuranh5 F4 4 perturbation 0.13 0.07 0.07 0.01 0.04 13 168 5 219 49
cyclicnh5 F4 19 perturbation 0.11 0.06 0.06 0.00 0.03 12 171 7 140 19
cyclicnh5 classical 26 perturbation 0.29 0.19 0.18 0.01 0.06 12 171 7 38 17
econ5 classical 19 caboara-perry 0.16 0.13 0.05 0.00 0.01 6 48 6 13 3
f633 classical 21 caboara-perry 1.81 1.02 0.32 0.12 0.61 31 914 8 148 110
cyclicnh6 classical 8 caboara-perry 2.88 1.43 0.58 0.11 1.29 48 2580 14 153 105
econ6 F4 10 caboara-perry 1.03 0.76 0.28 0.07 0.17 7 104 14 931 48
katsuran5 F4 12 static 0.04 0.00 0.00 0.00 0.02 13 168 5 140 22
econ5 F4 5 caboara-perry 0.21 0.17 0.08 0.01 0.02 11 80 3 152 21
katsuran7 F4 25 caboara-perry 4.67 1.19 0.51 0.20 3.15 41 2268 8 2677 164
cyclicn6 F4 9 perturbation 1.36 0.17 0.14 0.41 0.65 45 1135 9 1710 497
econ5 F4 8 perturbation 0.09 0.05 0.05 0.01 0.02 11 82 3 162 33
katsuran5 F4 14 caboara-perry 0.32 0.28 0.15 0.00 0.03 13 168 5 140 22
katsuran6 classical 28 caboara-perry 1.23 0.81 0.30 0.06 0.31 23 593 6 72 49
cyclicn4 classical 1 perturbation 0.05 0.03 0.03 0.00 0.00 7 30 6 12 5
cyclicnh7 F4 6 caboara-perry 146.16 110.49 3.66 0.56 33.84 160 38330 15 5999 524
katsuranh5 classical 6 perturbation 0.20 0.14 0.13 0.01 0.04 13 168 5 31 18
butcher8 classical 2 caboara-perry 15.45 2.10 1.05 1.16 11.97 34 911 5 368 221
econ4 F4 16 static 0.01 0.00 0.00 0.00 0.00 7 29 2 35 7
katsuranh7 classical 8 perturbation 2.67 0.70 0.60 0.07 1.84 41 1923 7 169 128
cyclicn7 F4 6 static 52.10 0.00 0.00 6.69 41.66 209 27185 12 11117 2891
f633h classical 3 perturbation 1.24 0.45 0.39 0.08 0.65 47 977 6 214 167
econ7 F4 13 static 0.37 0.00 0.00 0.07 0.27 32 747 4 1133 129
f633h F4 22 caboara-perry 3.55 2.52 0.80 0.08 0.87 55 1498 9 3370 220
cyclicnh5 classical 4 perturbation 0.30 0.20 0.18 0.01 0.06 12 171 7 38 17
katsuranh6 classical 25 perturbation 0.54 0.26 0.23 0.02 0.24 22 528 6 70 48
econ6 classical 10 perturbation 0.31 0.18 0.17 0.01 0.09 18 232 4 61 41
fateman classical 1 static 0.20 0.00 0.00 0.01 0.17 27 1009 14 63 36
cyclicnh6 classical 14 static 4.87 0.00 0.00 0.23 4.58 99 3502 15 389 290
econh5 classical 26 perturbation 0.17 0.12 0.12 0.01 0.02 15 104 7 37 22
cyclicnh4 F4 7 static 0.01 0.00 0.00 0.00 0.00 7 30 6 29 5
katsuranh6 classical 2 perturbation 0.56 0.27 0.24 0.02 0.25 22 528 6 70 48
econ4 classical 25 caboara-perry 0.11 0.09 0.04 0.00 0.00 5 24 3 11 4
cyclicn7 F4 12 perturbation 72.08 2.07 0.97 15.93 49.15 209 27185 12 13791 4197
cyclicnh6 classical 12 caboara-perry 2.89 1.42 0.58 0.11 1.30 48 2580 14 153 105
cyclicnh7 classical 12 static 471.41 0.00 0.00 4.84 465.66 443 79897 19 2199 1756
cyclicn5 classical 21 static 0.24 0.00 0.00 0.03 0.19 20 232 8 113 75
econh5 classical 27 perturbation 0.17 0.12 0.11 0.01 0.02 15 104 7 37 22
katsuranh7 classical 20 static 1.95 0.00 0.00 0.07 1.85 41 1923 7 169 128
cyclicnh6 F4 24 caboara-perry 8.00 7.32 1.49 0.04 0.57 43 2112 12 899 92
econ7 F4 6 perturbation 0.45 0.08 0.07 0.07 0.27 32 747 4 1133 129
katsuranh5 F4 13 perturbation 0.13 0.07 0.07 0.01 0.04 13 168 5 219 49
katsuranh4 classical 26 static 0.02 0.00 0.00 0.00 0.00 7 49 4 12 5
econ6 F4 5 perturbation 0.16 0.06 0.06 0.02 0.06 18 232 4 417 46
econh5 classical 25 static 0.04 0.00 0.00 0.00 0.02 15 104 7 37 22
econh5 F4 21 perturbation 0.09 0.07 0.06 0.00 0.01 15 98 6 123 24
katsuran4 F4 7 static 0.01 0.00 0.00 0.00 0.01 7 49 4 44 6
fateman F4 8 caboara-perry 1.86 1.34 0.49 0.03 0.44 40 2056 17 680 65
cyclicn6 classical 16 static 4.31 0.00 0.00 0.23 4.04 45 1135 9 354 255
econh4 F4 2 perturbation 0.06 0.05 0.05 0.00 0.00 8 34 5 31 6
econh7 F4 12 perturbation 0.62 0.10 0.09 0.11 0.35 51 1127 10 1485 327
cyclicn5 classical 12 caboara-perry 0.78 0.47 0.23 0.05 0.23 10 89 15 87 46
noon7 classical 11 perturbation NA NA NA NA NA NA NA NA NA NA
katsuran4 F4 19 caboara-perry 0.06 0.04 0.03 0.00 0.01 7 49 4 44 6
econh6 classical 17 caboara-perry 2.27 1.21 0.41 0.14 0.87 35 534 8 130 95
f633h F4 9 caboara-perry 4.25 2.55 0.82 0.08 1.54 55 1498 9 3370 220
cyclicnh4 F4 13 perturbation 0.02 0.00 0.00 0.00 0.00 7 30 6 43 10
katsuran7 F4 26 caboara-perry 4.47 1.18 0.51 0.20 2.97 41 2268 8 2677 164
